,symbol,position,order,close,amount,returns,creturns,strategy,cstrategy,p&l,product_value
2024-05-15 19:02:00+02:00,MSFT,0.0,0.0,422.1000061035156,0.0,0.0002607072956387466,1.0239677959670903,0.0,1.0,0,0
2024-05-15 19:03:00+02:00,MSFT,0.0,0.0,422.1199951171875,0.0,4.735610846443083e-05,1.0240162870971001,0.0,1.0,0,0
2024-05-15 19:04:00+02:00,MSFT,0.0,0.0,422.0700073242188,0.0,-0.00011842081291319952,1.0238950222559458,-0.0,1.0,0,0
2024-05-15 19:05:00+02:00,MSFT,0.0,0.0,421.9800109863281,0.0,-0.00021322609123834268,1.0236767011225119,-0.0,1.0,0,0
2024-05-15 19:07:00+02:00,MSFT,0.0,0.0,422.0799865722656,0.0,0.00023692019369310634,1.023919230804821,0.0,1.0,0,0
2024-05-15 19:08:00+02:00,MSFT,0.0,0.0,422.05999755859375,0.0,-4.735835459578849e-05,1.0238707396748112,-0.0,1.0,0,0
2024-05-15 19:09:00+02:00,MSFT,0.0,0.0,422.047607421875,0.0,-2.9356339834195972e-05,1.023840682577431,-0.0,1.0,0,0
2024-05-15 19:10:00+02:00,MSFT,0.0,0.0,422.1400146484375,0.0,0.00021894976997258644,1.0240648522593698,0.0,1.0,0,0
2024-05-15 19:11:00+02:00,MSFT,0.0,0.0,422.0499877929688,0.0,-0.00021326302256294855,1.0238464570936765,-0.0,1.0,0,0
2024-05-15 19:12:00+02:00,MSFT,0.0,0.0,422.1300048828125,0.0,0.0001895914990120661,1.024040569678235,0.0,1.0,0,0
2024-05-15 19:13:00+02:00,MSFT,0.0,0.0,422.2242126464844,0.0,0.00022317239377008517,1.0242691072634877,0.0,1.0,0,0
2024-05-15 19:14:00+02:00,MSFT,0.0,0.0,422.2192077636719,0.0,-1.1853613939213945e-05,1.0242569659729204,-0.0,1.0,0,0
2024-05-15 19:15:00+02:00,MSFT,0.0,0.0,422.2799987792969,0.0,0.00014397974916154565,1.024404438233958,0.0,1.0,0,0
2024-05-15 19:16:00+02:00,MSFT,0.0,0.0,422.3218994140625,0.0,9.922476765830488e-05,1.02450608452633,0.0,1.0,0,0
2024-05-15 19:17:00+02:00,MSFT,0.0,0.0,422.2000122070313,0.0,-0.0002886120923407046,1.0242103996816592,-0.0,1.0,0,0
2024-05-15 19:18:00+02:00,MSFT,0.0,0.0,422.2200012207031,0.0,4.734489126925056e-05,1.024258890811669,0.0,1.0,0,0
2024-05-15 19:19:00+02:00,MSFT,0.0,0.0,422.3200073242188,0.0,0.0002368578068934413,1.0245014945262376,0.0,1.0,0,0
2024-05-15 19:20:00+02:00,MSFT,0.0,0.0,422.3900146484375,0.0,0.00016576842916406732,1.0246713245296615,0.0,1.0,0,0
2024-05-15 19:21:00+02:00,MSFT,0.0,0.0,422.3599853515625,0.0,-7.1093766030416e-05,1.0245984767862573,-0.0,1.0,0,0
2024-05-15 19:23:00+02:00,MSFT,0.0,0.0,422.489990234375,0.0,0.0003078058701614146,1.0249138542119705,0.0,1.0,0,0
2024-05-15 19:24:00+02:00,MSFT,0.0,0.0,422.4949951171875,0.0,1.1846157135518305e-05,1.0249259955025378,0.0,1.0,0,0
2024-05-15 19:25:00+02:00,MSFT,0.0,0.0,422.3923034667969,0.0,-0.0002430600399470801,1.0246768769491281,-0.0,1.0,0,0
2024-05-15 19:26:00+02:00,MSFT,0.0,0.0,422.2701110839844,0.0,-0.00028928648038707743,1.0243804517818615,-0.0,1.0,0,0
2024-05-15 19:27:00+02:00,MSFT,0.0,0.0,422.4849853515625,0.0,0.0005088550241610379,1.024901712921403,0.0,1.0,0,0
2024-05-15 19:28:00+02:00,MSFT,0.0,0.0,422.5799865722656,0.0,0.00022486295134032188,1.0251321753454044,0.0,1.0,0,0
2024-05-15 19:29:00+02:00,MSFT,0.0,0.0,422.5700073242188,0.0,-2.361505126583083e-05,1.0251079667965293,-0.0,1.0,0,0
2024-05-15 19:30:00+02:00,MSFT,0.0,0.0,422.4150085449219,0.0,-0.0003668002380916928,1.0247319569502387,-0.0,1.0,0,0
2024-05-15 19:31:00+02:00,MSFT,0.0,0.0,422.2999877929688,0.0,-0.000272293241542899,1.0244529293639681,-0.0,1.0,0,0
2024-05-15 19:32:00+02:00,MSFT,0.0,0.0,422.3800048828125,0.0,0.0001894792615597263,1.0246470419485267,0.0,1.0,0,0
2024-05-15 19:33:00+02:00,MSFT,0.0,0.0,422.3500061035156,0.0,-7.102319937042955e-05,1.024574268237382,-0.0,1.0,0,0
2024-05-15 19:34:00+02:00,MSFT,0.0,0.0,422.3399963378906,0.0,-2.370016687663232e-05,1.0245499856562472,-0.0,1.0,0,0
2024-05-15 19:35:00+02:00,MSFT,0.0,0.0,422.4599914550781,0.0,0.0002841197097787978,1.0248410805008257,0.0,1.0,0,0
2024-05-15 19:37:00+02:00,MSFT,0.0,0.0,422.5199890136719,0.0,0.0001420195043490403,1.024986627923115,0.0,1.0,0,0
2024-05-15 19:38:00+02:00,MSFT,0.0,0.0,422.5203857421875,0.0,9.389579805469575e-07,1.0249875903424892,0.0,1.0,0,0
2024-05-15 19:39:00+02:00,MSFT,0.0,0.0,422.4800109863281,0.0,-9.555694168094122e-05,1.0248896456630952,-0.0,1.0,0,0
2024-05-15 19:40:00+02:00,MSFT,0.0,0.0,422.4399108886719,0.0,-9.491596433789072e-05,1.024792367274037,-0.0,1.0,0,0
2024-05-15 19:43:00+02:00,MSFT,0.0,0.0,422.55999755859375,0.0,0.0002842692341006628,1.0250836842153943,0.0,1.0,0,0
2024-05-15 19:44:00+02:00,MSFT,0.0,0.0,422.5874938964844,0.0,6.507084922730352e-05,1.0251503872812553,0.0,1.0,0,0
2024-05-15 19:45:00+02:00,MSFT,0.0,0.0,422.510009765625,0.0,-0.00018335642199188046,1.02496241937424,-0.0,1.0,0,0
2024-05-15 19:47:00+02:00,MSFT,0.0,0.0,422.4400024414063,0.0,-0.00016569388322309255,1.024792589370816,-0.0,1.0,0,0
2024-05-15 19:48:00+02:00,MSFT,0.0,0.0,422.3349914550781,0.0,-0.0002485820133540672,1.0245378443656799,-0.0,1.0,0,0
2024-05-15 19:49:00+02:00,MSFT,0.0,0.0,422.5050048828125,0.0,0.00040255586483285406,1.0249502780836726,0.0,1.0,0,0
2024-05-15 19:50:00+02:00,MSFT,0.0,0.0,422.6117858886719,0.0,0.0002527331146976405,1.0252093169598628,0.0,1.0,0,0
2024-05-15 19:51:00+02:00,MSFT,0.0,0.0,422.6050109863281,0.0,-1.6031030297708508e-05,1.0251928817982412,-0.0,1.0,0,0
2024-05-15 19:52:00+02:00,MSFT,0.0,0.0,422.7300109863281,0.0,0.0002957844719073715,1.025496117933387,0.0,1.0,0,0
2024-05-15 19:53:00+02:00,MSFT,0.0,0.0,422.7817993164063,0.0,0.00012250923457586449,1.0256217506778555,0.0,1.0,0,0
2024-05-15 19:54:00+02:00,MSFT,0.0,0.0,422.8699951171875,0.0,0.0002086083197616276,1.0258357039079755,0.0,1.0,0,0
2024-05-15 19:55:00+02:00,MSFT,0.0,0.0,422.77288818359375,0.0,-0.0002296377958120186,1.0256001332580649,-0.0,1.0,0,0
2024-05-15 19:56:00+02:00,MSFT,0.0,0.0,422.8019104003906,0.0,6.864729884067633e-05,1.0256705379369038,0.0,1.0,0,0
2024-05-15 19:57:00+02:00,MSFT,0.0,0.0,422.9150085449219,0.0,0.0002674967679879847,1.0259449014908224,0.0,1.0,0,0
2024-05-15 19:58:00+02:00,MSFT,0.0,0.0,422.9189147949219,0.0,9.23648941530785e-06,1.0259543776200457,0.0,1.0,0,0
2024-05-15 19:59:00+02:00,MSFT,0.0,0.0,422.9549865722656,0.0,8.529241914195682e-05,1.026041883750842,0.0,1.0,0,0
2024-05-15 20:00:00+02:00,MSFT,0.0,0.0,422.9599914550781,0.0,1.1833133480848253e-05,1.0260540250414094,0.0,1.0,0,0
2024-05-15 20:01:00+02:00,MSFT,0.0,0.0,422.8900146484375,0.0,-0.00016544545123497128,1.025884269070245,-0.0,1.0,0,0
2024-05-15 20:02:00+02:00,MSFT,0.0,0.0,423.0,0.0,0.00026008027561004124,1.026151081333689,0.0,1.0,0,0
2024-05-15 20:03:00+02:00,MSFT,0.0,0.0,422.9200134277344,0.0,-0.00018909355145537826,1.0259570427813898,-0.0,1.0,0,0
2024-05-15 20:04:00+02:00,MSFT,0.0,0.0,423.1034851074219,0.0,0.00043382122827547473,1.026402124725847,0.0,1.0,0,0
2024-05-15 20:05:00+02:00,MSFT,0.0,0.0,423.1099853515625,0.0,1.536324887273063e-05,1.0264178935971326,0.0,1.0,0,0
2024-05-15 20:06:00+02:00,MSFT,0.0,0.0,423.1449890136719,0.0,8.272946354667197e-05,1.0265028085988446,0.0,1.0,0,0
2024-05-15 20:07:00+02:00,MSFT,0.0,0.0,423.1799926757813,0.0,8.272261994883477e-05,1.0265877236005567,0.0,1.0,0,0
2024-05-15 20:08:00+02:00,MSFT,0.0,0.0,423.2999877929688,0.0,0.0002835557428619601,1.0268788184451352,0.0,1.0,0,0
2024-05-15 20:09:00+02:00,MSFT,0.0,0.0,423.2799987792969,0.0,-4.722186215065104e-05,1.0268303273151251,-0.0,1.0,0,0
2024-05-15 20:11:00+02:00,MSFT,0.0,0.0,423.1899108886719,0.0,-0.0002128328550482086,1.0266117840849125,-0.0,1.0,0,0
2024-05-15 20:12:00+02:00,MSFT,0.0,0.0,423.239990234375,0.0,0.00011833775904052523,1.0267332710228458,0.0,1.0,0,0
2024-05-15 20:13:00+02:00,MSFT,0.0,0.0,423.3500061035156,0.0,0.0002599373208559574,1.0270001573185492,0.0,1.0,0,0
2024-05-15 20:14:00+02:00,MSFT,0.0,0.0,423.5299987792969,0.0,0.0004251628042665931,1.027436799585417,0.0,1.0,0,0
2024-05-15 20:15:00+02:00,MSFT,0.0,0.0,423.4700012207031,0.0,-0.00014166070589255935,1.0272912521631277,-0.0,1.0,0,0
2024-05-15 20:16:00+02:00,MSFT,0.0,0.0,423.4473876953125,0.0,-5.340053681592273e-05,1.0272363942587959,-0.0,1.0,0,0
2024-05-15 20:17:00+02:00,MSFT,0.0,0.0,423.283203125,0.0,-0.0003877331047101356,1.0268381007023786,-0.0,1.0,0,0
2024-05-15 20:18:00+02:00,MSFT,0.0,0.0,423.3699951171875,0.0,0.00020504473493570074,1.027048648448559,0.0,1.0,0,0
2024-05-15 20:19:00+02:00,MSFT,0.0,0.0,423.3949890136719,0.0,5.903558771909844e-05,1.0271092808691362,0.0,1.0,0,0
2024-05-15 20:20:00+02:00,MSFT,0.0,0.0,423.3717956542969,0.0,-5.4779484823451844e-05,1.0270530163518727,-0.0,1.0,0,0
2024-05-15 20:21:00+02:00,MSFT,0.0,0.0,423.3200073242188,0.0,-0.00012232352416870912,1.0269273836074044,-0.0,1.0,0,0
2024-05-15 20:23:00+02:00,MSFT,0.0,0.0,423.2919006347656,0.0,-6.639584467278689e-05,1.026859199896352,-0.0,1.0,0,0
2024-05-15 20:25:00+02:00,MSFT,0.0,0.0,423.6500854492188,0.0,0.0008461886795283594,1.027728116526774,0.0,1.0,0,0
2024-05-15 20:26:00+02:00,MSFT,0.0,0.0,423.5574035644531,0.0,-0.00021876989513033214,1.0275032805544988,-0.0,1.0,0,0
2024-05-15 20:27:00+02:00,MSFT,0.0,0.0,423.4599914550781,0.0,-0.0002299856136505396,1.0272669695819925,-0.0,1.0,0,0
2024-05-15 20:28:00+02:00,MSFT,0.0,0.0,423.5,0.0,9.448010610022228e-05,1.0273640258742718,0.0,1.0,0,0
2024-05-15 20:29:00+02:00,MSFT,0.0,0.0,423.5400085449219,0.0,9.447118045306965e-05,1.0274610821665513,0.0,1.0,0,0
2024-05-15 20:30:00+02:00,MSFT,0.0,0.0,423.55999755859375,0.0,4.719510145109445e-05,1.0275095732965613,0.0,1.0,0,0
2024-05-15 20:32:00+02:00,MSFT,0.0,0.0,423.3399963378906,0.0,-0.0005194098167230507,1.0269758747374143,-0.0,1.0,0,0
2024-05-15 20:33:00+02:00,MSFT,0.0,0.0,423.2250061035156,0.0,-0.00027162619967337095,1.0266969211834032,-0.0,1.0,0,0
2024-05-15 20:34:00+02:00,MSFT,0.0,0.0,423.1900024414063,0.0,-8.270697998585815e-05,1.0266120061816915,-0.0,1.0,0,0
2024-05-15 20:36:00+02:00,MSFT,0.0,0.0,423.4100036621094,0.0,0.0005198639368460244,1.0271457047408385,0.0,1.0,0,0
2024-05-15 20:39:00+02:00,MSFT,0.0,0.0,423.45208740234375,0.0,9.939240894260676e-05,1.0272477952267678,0.0,1.0,0,0
2024-05-15 20:41:00+02:00,MSFT,0.0,0.0,423.3599853515625,0.0,-0.00021750288526441736,1.0270243658674245,-0.0,1.0,0,0
2024-05-15 20:42:00+02:00,MSFT,0.0,0.0,423.3299865722656,0.0,-7.085879708722048e-05,1.02695159215628,-0.0,1.0,0,0
2024-05-15 20:43:00+02:00,MSFT,0.0,0.0,423.2900085449219,0.0,-9.44370316581045e-05,1.02685460989626,-0.0,1.0,0,0
2024-05-15 20:44:00+02:00,MSFT,0.0,0.0,423.2300109863281,0.0,-0.0001417410224257224,1.0267090624739708,-0.0,1.0,0,0
2024-05-15 20:47:00+02:00,MSFT,0.0,0.0,423.2742004394531,0.0,0.00010441001814124065,1.0268162611858096,0.0,1.0,0,0
2024-05-15 20:48:00+02:00,MSFT,0.0,0.0,423.2301025390625,0.0,-0.00010418282131261847,1.0267092845707495,-0.0,1.0,0,0
2024-05-15 20:52:00+02:00,MSFT,0.0,0.0,423.3999938964844,0.0,0.0004014160533540846,1.0271214221597038,0.0,1.0,0,0
2024-05-15 20:53:00+02:00,MSFT,0.0,0.0,423.3678894042969,0.0,-7.582544319863434e-05,1.0270435402226497,-0.0,1.0,0,0
2024-05-15 20:54:00+02:00,MSFT,0.0,0.0,423.34368896484375,0.0,-5.7161726382169465e-05,1.0269848326408209,-0.0,1.0,0,0
2024-05-15 20:56:00+02:00,MSFT,0.0,0.0,423.1249084472656,0.0,-0.0005167917304095998,1.026454095372056,-0.0,1.0,0,0
2024-05-15 20:57:00+02:00,MSFT,0.0,0.0,423.2359924316406,0.0,0.00026253236847398803,1.0267235727968438,0.0,1.0,0,0
2024-05-15 20:58:00+02:00,MSFT,0.0,0.0,423.2453002929688,0.0,2.1992130855187633e-05,1.0267461526360089,0.0,1.0,0,0
2024-05-15 20:59:00+02:00,MSFT,0.0,0.0,423.260009765625,0.0,3.4754012970755525e-05,1.0267818361851153,0.0,1.0,0,0
2024-05-15 21:01:00+02:00,MSFT,0.0,0.0,423.2898864746094,0.0,7.058712917603262e-05,1.0268543137672217,0.0,1.0,0,0
2024-05-15 21:02:00+02:00,MSFT,0.0,0.0,423.2000122070313,0.0,-0.00021232321028643138,1.0266362887628262,-0.0,1.0,0,0
2024-05-15 21:03:00+02:00,MSFT,0.0,0.0,423.18011474609375,0.0,-4.701668327888166e-05,1.026588019729595,-0.0,1.0,0,0
2024-05-15 21:05:00+02:00,MSFT,0.0,0.0,423.3900146484375,0.0,0.0004960060622642655,1.0270972136108287,0.0,1.0,0,0
2024-05-15 21:08:00+02:00,MSFT,0.0,0.0,423.5003967285156,0.0,0.00026071016381853246,1.0273649882936469,0.0,1.0,0,0
2024-05-15 21:09:00+02:00,MSFT,0.0,0.0,423.6199951171875,0.0,0.0002824044312490772,1.0276551207188511,0.0,1.0,0,0
2024-05-15 21:10:00+02:00,MSFT,0.0,0.0,423.7081909179688,0.0,0.0002081955568620148,1.0278690739489713,0.0,1.0,0,0
2024-05-15 21:11:00+02:00,MSFT,0.0,0.0,423.6199035644531,0.0,-0.00020836829546392823,1.0276548986220726,-0.0,1.0,0,0
2024-05-15 21:12:00+02:00,MSFT,0.0,0.0,423.5700073242188,0.0,-0.00011778540105051159,1.0275338558776967,-0.0,1.0,0,0
2024-05-15 21:13:00+02:00,MSFT,0.0,0.0,423.489990234375,0.0,-0.00018891113265854612,1.027339743293138,-0.0,1.0,0,0
2024-05-15 21:14:00+02:00,MSFT,0.0,0.0,423.4800109863281,0.0,-2.3564306777008155e-05,1.0273155347442628,-0.0,1.0,0,0
2024-05-15 21:16:00+02:00,MSFT,0.0,0.0,423.61419677734375,0.0,0.0003168645214282785,1.0276410545895354,0.0,1.0,0,0
2024-05-15 21:17:00+02:00,MSFT,0.0,0.0,423.7000122070313,0.0,0.00020257921084892812,1.02784923330341,0.0,1.0,0,0
2024-05-15 21:18:00+02:00,MSFT,0.0,0.0,423.7101135253906,0.0,2.3840731810936034e-05,1.0278737379813232,0.0,1.0,0,0
2024-05-15 21:19:00+02:00,MSFT,0.0,0.0,423.7200012207031,0.0,2.3335990803314833e-05,1.0278977244334198,0.0,1.0,0,0
2024-05-15 21:20:00+02:00,MSFT,0.0,0.0,423.6900024414063,0.0,-7.079859154723425e-05,1.0278249507222752,-0.0,1.0,0,0
2024-05-15 21:21:00+02:00,MSFT,0.0,0.0,423.7999877929688,0.0,0.00025958920656314117,1.028091762985719,0.0,1.0,0,0
2024-05-15 21:22:00+02:00,MSFT,0.0,0.0,423.6799926757813,0.0,-0.000283140917045328,1.0278006681411405,-0.0,1.0,0,0
2024-05-15 21:23:00+02:00,MSFT,0.0,0.0,423.7099914550781,0.0,7.080527713229676e-05,1.027873441852285,0.0,1.0,0,0
2024-05-15 21:24:00+02:00,MSFT,0.0,0.0,423.5899963378906,0.0,-0.0002832010564004411,1.0275823470077066,-0.0,1.0,0,0
2024-05-15 21:26:00+02:00,MSFT,0.0,0.0,423.6700134277344,0.0,0.00018890221803047897,1.0277764595922654,0.0,1.0,0,0
2024-05-15 21:27:00+02:00,MSFT,0.0,0.0,423.6600036621094,0.0,-2.362632546026855e-05,1.0277521770111306,-0.0,1.0,0,0
2024-05-15 21:28:00+02:00,MSFT,0.0,0.0,423.5596008300781,0.0,-0.00023698916858653105,1.0275086108771878,-0.0,1.0,0,0
2024-05-15 21:30:00+02:00,MSFT,0.0,0.0,423.4750061035156,0.0,-0.0001997233126027932,1.0273033934536955,-0.0,1.0,0,0
2024-05-15 21:31:00+02:00,MSFT,0.0,0.0,423.4500122070313,0.0,-5.9020948400927745e-05,1.0272427610331183,-0.0,1.0,0,0
2024-05-15 21:35:00+02:00,MSFT,0.0,0.0,423.3550109863281,0.0,-0.00022435049702332815,1.027012298609117,-0.0,1.0,0,0
2024-05-15 21:40:00+02:00,MSFT,0.0,0.0,423.4400024414063,0.0,0.00020075693654875995,1.0272184784519838,0.0,1.0,0,0
2024-05-15 21:44:00+02:00,MSFT,0.0,0.0,423.4280090332031,0.0,-2.832374866340465e-05,1.0271893837739778,-0.0,1.0,0,0
2024-05-15 21:49:00+02:00,MSFT,0.0,0.0,423.2349853515625,0.0,-0.0004558595027318777,1.0267211297322791,-0.0,1.0,0,0
2024-05-15 21:51:00+02:00,MSFT,0.0,0.0,423.30999755859375,0.0,0.00017723536481498733,1.0269031010262706,0.0,1.0,0,0
2024-05-15 21:52:00+02:00,MSFT,0.0,0.0,423.2445983886719,0.0,-0.0001544947445112552,1.0267444498940397,-0.0,1.0,0,0
2024-05-15 21:54:00+02:00,MSFT,0.0,0.0,423.0799865722656,0.0,-0.00038892833371752684,1.0263451198859888,-0.0,1.0,0,0
2024-05-15 21:55:00+02:00,MSFT,0.0,0.0,422.8800048828125,0.0,-0.00047268057057803285,1.0258599864891111,-0.0,1.0,0,0
2024-05-15 21:56:00+02:00,MSFT,0.0,0.0,423.3800048828125,0.0,0.0011823685069682092,1.0270729310296949,0.0,1.0,0,0
2024-05-15 21:57:00+02:00,MSFT,0.0,0.0,423.2950134277344,0.0,-0.00020074508502509423,1.0268667511868284,-0.0,1.0,0,0
2024-05-15 21:58:00+02:00,MSFT,0.0,0.0,423.1300048828125,0.0,-0.0003898192506112419,1.0264664587594032,-0.0,1.0,0,0
2024-05-15 21:59:00+02:00,MSFT,0.0,0.0,423.1499938964844,0.0,4.724083246568873e-05,1.026514949889413,0.0,1.0,0,0
2024-05-16 15:32:00+02:00,MSFT,0.0,0.0,424.1299133300781,0.0,0.0023157732428881203,1.0288921257437917,0.0,1.0,0,0
2024-05-16 15:34:00+02:00,MSFT,0.0,0.0,423.760009765625,0.0,-0.000872146841869294,1.0279947807257002,-0.0,1.0,0,0
2024-05-16 15:35:00+02:00,MSFT,0.0,0.0,423.510009765625,0.0,-0.0005899565656001166,1.0273883084554083,-0.0,1.0,0,0
2024-05-16 15:36:00+02:00,MSFT,0.0,0.0,424.6000061035156,0.0,0.002573720367303339,1.0300325186700092,0.0,1.0,0,0
2024-05-16 15:37:00+02:00,MSFT,0.0,0.0,425.0650024414063,0.0,0.0010951397343534606,1.031160548208881,0.0,1.0,0,0
2024-05-16 15:38:00+02:00,MSFT,0.0,0.0,425.0150146484375,0.0,-0.00011760034978578948,1.0310392833677264,-0.0,1.0,0,0
2024-05-16 15:39:00+02:00,MSFT,0.0,0.0,425.2300109863281,0.0,0.0005058558650415326,1.0315608406363062,0.0,1.0,0,0
2024-05-16 15:40:00+02:00,MSFT,0.0,0.0,425.2000122070313,0.0,-7.054718275230736e-05,1.0314880669251616,-0.0,1.0,0,0
2024-05-16 15:41:00+02:00,MSFT,0.0,0.0,424.6802978515625,0.0,-0.0012222820803113152,1.030227297544904,-0.0,1.0,0,0
2024-05-16 15:42:00+02:00,MSFT,0.0,0.0,425.0299987792969,0.0,0.000823445140976625,1.0310756332071689,0.0,1.0,0,0
2024-05-16 15:43:00+02:00,MSFT,0.0,0.0,424.0650024414063,0.0,-0.0022704193601912246,1.028734659127714,-0.0,1.0,0,0
2024-05-16 15:44:00+02:00,MSFT,0.0,0.0,423.5849914550781,0.0,-0.0011319278496567415,1.02757020571714,-0.0,1.0,0,0
2024-05-16 15:45:00+02:00,MSFT,0.0,0.0,423.5788879394531,0.0,-1.440918764386223e-05,1.0275553992652287,-0.0,1.0,0,0
2024-05-16 15:46:00+02:00,MSFT,0.0,0.0,423.4200134277344,0.0,-0.00037507655891825213,1.0271699873219744,-0.0,1.0,0,0
2024-05-16 15:48:00+02:00,MSFT,0.0,0.0,422.8799133300781,0.0,-0.001275565822418145,1.0258597643923328,-0.0,1.0,0,0
2024-05-16 15:49:00+02:00,MSFT,0.0,0.0,422.947509765625,0.0,0.0001598478277546201,1.0260237458472519,0.0,1.0,0,0
2024-05-16 15:50:00+02:00,MSFT,0.0,0.0,423.6950073242188,0.0,0.0017673530197825972,1.0278370920128437,0.0,1.0,0,0
2024-05-16 15:51:00+02:00,MSFT,0.0,0.0,423.8500061035156,0.0,0.0003658263057563253,1.0282131018591343,0.0,1.0,0,0
2024-05-16 15:52:00+02:00,MSFT,0.0,0.0,423.9400024414063,0.0,0.00021233062780398382,1.0284314229925682,0.0,1.0,0,0
2024-05-16 15:53:00+02:00,MSFT,0.0,0.0,423.9700012207031,0.0,7.076185102622949e-05,1.0285041967037127,0.0,1.0,0,0
2024-05-16 15:54:00+02:00,MSFT,0.0,0.0,424.1449890136719,0.0,0.00041273626073760303,1.0289286976800132,0.0,1.0,0,0
2024-05-16 15:55:00+02:00,MSFT,0.0,0.0,424.0899963378906,0.0,-0.00012965537070031816,1.0287952915482912,-0.0,1.0,0,0
2024-05-16 15:56:00+02:00,MSFT,0.0,0.0,424.0299987792969,0.0,-0.00014147364736693147,1.0286497441260019,-0.0,1.0,0,0
2024-05-16 15:57:00+02:00,MSFT,0.0,0.0,423.9249877929688,0.0,-0.0002476498988995476,1.028394999120866,-0.0,1.0,0,0
2024-05-16 15:58:00+02:00,MSFT,0.0,0.0,423.9923095703125,0.0,0.00015880587198735952,1.028558314285449,0.0,1.0,0,0
2024-05-16 15:59:00+02:00,MSFT,0.0,0.0,423.8999938964844,0.0,-0.00021772959495817434,1.0283343667002889,-0.0,1.0,0,0
2024-05-16 16:00:00+02:00,MSFT,0.0,0.0,423.8399963378906,0.0,-0.00014153705934801523,1.0281888192779995,-0.0,1.0,0,0
2024-05-16 16:03:00+02:00,MSFT,0.0,0.0,423.1700134277344,0.0,-0.001580744894170231,1.026563515051683,-0.0,1.0,0,0
2024-05-16 16:05:00+02:00,MSFT,0.0,0.0,423.1600036621094,0.0,-2.3654241338887752e-05,1.0265392324705482,-0.0,1.0,0,0
2024-05-16 16:09:00+02:00,MSFT,0.0,0.0,423.3150024414063,0.0,0.00036628882208985283,1.0269152423168388,0.0,1.0,0,0
2024-05-16 16:11:00+02:00,MSFT,0.0,0.0,423.1859130859375,0.0,-0.00030494869004004863,1.0266020858589122,-0.0,1.0,0,0
2024-05-16 16:13:00+02:00,MSFT,0.0,0.0,423.8049926757813,0.0,0.0014629021682914306,1.0281039042762878,0.0,1.0,0,0
2024-05-16 16:15:00+02:00,MSFT,0.0,0.0,423.6282958984375,0.0,-0.0004169294378251536,1.027675257493452,-0.0,1.0,0,0
2024-05-16 16:16:00+02:00,MSFT,0.0,0.0,423.9500122070313,0.0,0.000759430641693813,1.0284557055737031,0.0,1.0,0,0
2024-05-16 16:17:00+02:00,MSFT,0.0,0.0,423.8900146484375,0.0,-0.0001415203605761608,1.0283101581514138,-0.0,1.0,0,0
2024-05-16 16:18:00+02:00,MSFT,0.0,0.0,423.8200073242188,0.0,-0.00016515445469210985,1.02814032814799,-0.0,1.0,0,0
2024-05-16 16:19:00+02:00,MSFT,0.0,0.0,423.9599914550781,0.0,0.00033029146439571326,1.0284799141225782,0.0,1.0,0,0
2024-05-16 16:21:00+02:00,MSFT,0.0,0.0,424.239990234375,0.0,0.0006604367981419376,1.0291591601040146,0.0,1.0,0,0
2024-05-16 16:22:00+02:00,MSFT,0.0,0.0,424.2900085449219,0.0,0.00011790097986576408,1.0292804989774287,0.0,1.0,0,0
2024-05-16 16:23:00+02:00,MSFT,0.0,0.0,424.3001098632813,0.0,2.3807580089085133e-05,1.0293050036553422,0.0,1.0,0,0
2024-05-16 16:24:00+02:00,MSFT,0.0,0.0,424.1600036621094,0.0,-0.00033020543222832797,1.0289651215517155,-0.0,1.0,0,0
2024-05-16 16:25:00+02:00,MSFT,0.0,0.0,424.0499877929688,0.0,-0.0002593735104458553,1.0286982352560123,-0.0,1.0,0,0
2024-05-16 16:26:00+02:00,MSFT,0.0,0.0,424.1000061035156,0.0,0.00011795380730263875,1.0288195741294264,0.0,1.0,0,0
2024-05-16 16:27:00+02:00,MSFT,0.0,0.0,423.9450073242188,0.0,-0.00036547695606254147,1.028443564283136,-0.0,1.0,0,0
2024-05-16 16:28:00+02:00,MSFT,0.0,0.0,423.75,0.0,-0.0004599825940860104,1.027970498144566,-0.0,1.0,0,0
2024-05-16 16:29:00+02:00,MSFT,0.0,0.0,423.8550109863281,0.0,0.00024781353705752215,1.028225243149702,0.0,1.0,0,0
2024-05-16 16:30:00+02:00,MSFT,0.0,0.0,423.9800109863281,0.0,0.0002949121675101111,1.0285284792848481,0.0,1.0,0,0
2024-05-16 16:31:00+02:00,MSFT,0.0,0.0,423.9789123535156,0.0,-2.591237284852627e-06,1.028525814123504,-0.0,1.0,0,0
2024-05-16 16:32:00+02:00,MSFT,0.0,0.0,423.9649963378906,0.0,-3.282242399215544e-05,1.028492055413146,-0.0,1.0,0,0
2024-05-16 16:34:00+02:00,MSFT,0.0,0.0,424.010009765625,0.0,0.00010617250981375902,1.0286012529959927,0.0,1.0,0,0
2024-05-16 16:35:00+02:00,MSFT,0.0,0.0,423.989990234375,0.0,-4.721476094648322e-05,1.0285526878337232,-0.0,1.0,0,0
2024-05-16 16:37:00+02:00,MSFT,0.0,0.0,424.0715942382813,0.0,0.00019246681710857709,1.028750650095779,0.0,1.0,0,0
2024-05-16 16:38:00+02:00,MSFT,0.0,0.0,424.2000122070313,0.0,0.00030282143509438483,1.0290621778439955,0.0,1.0,0,0
